gain	6	16	-76.37
gain	16	6	-75.66
gain	6	17	-84.89
gain	17	6	-84.31
gain	6	18	-84.67
gain	18	6	-85.35
gain	6	19	-75.87
gain	19	6	-82.50
gain	6	20	-86.15
gain	20	6	-89.25
gain	6	21	-82.72
gain	21	6	-82.17
gain	6	22	-83.67
gain	22	6	-91.59
gain	6	23	-82.06
gain	23	6	-87.75
gain	6	24	-84.68
gain	24	6	-84.48
gain	6	25	-72.48
gain	25	6	-71.58
gain	6	26	-80.23
gain	26	6	-81.73
gain	6	27	-79.41
gain	27	6	-80.24
gain	6	28	-79.05
gain	28	6	-77.15
gain	6	29	-60.53
gain	29	6	-64.29
gain	6	30	-60.87
gain	30	6	-61.81
gain	6	31	-77.07
gain	31	6	-71.10
gain	6	32	-88.49
gain	32	6	-88.62
gain	6	33	-73.89
gain	33	6	-81.01
gain	6	34	-84.63
gain	34	6	-88.67
gain	6	35	-83.26
gain	35	6	-83.32
gain	6	36	-69.88
gain	36	6	-73.07
gain	6	37	-78.96
gain	37	6	-84.82
gain	6	38	-62.42
gain	38	6	-65.18
gain	6	39	-56.04
gain	39	6	-61.35
gain	6	40	-81.63
gain	40	6	-89.83
gain	6	41	-83.15
gain	41	6	-85.49
gain	6	42	-81.89
gain	42	6	-83.51
gain	6	43	-82.84
gain	43	6	-82.53
gain	6	44	-75.83
gain	44	6	-77.53
gain	6	45	-87.64
gain	45	6	-83.29
gain	6	46	-90.24
gain	46	6	-92.35
gain	6	47	-78.33
gain	47	6	-74.62
gain	6	48	-68.80
gain	48	6	-72.63
gain	7	8	-83.72
gain	8	7	-87.84
gain	7	9	-86.33
gain	9	7	-91.54
gain	7	10	-72.72
gain	10	7	-72.20
gain	7	11	-68.89
gain	11	7	-73.82
gain	7	12	-86.85
gain	12	7	-90.06
gain	7	13	-82.55
gain	13	7	-83.94
gain	7	14	-83.00
gain	14	7	-80.60
gain	7	15	-83.57
gain	15	7	-86.83
gain	7	16	-81.23
gain	16	7	-81.19
gain	7	17	-86.65
gain	17	7	-86.73
gain	7	18	-70.17
gain	18	7	-71.52
gain	7	19	-80.61
gain	19	7	-87.92
gain	7	20	-64.89
gain	20	7	-68.66
gain	7	21	-87.37
gain	21	7	-87.49
gain	7	22	-60.81
gain	22	7	-69.39
gain	7	23	-66.44
gain	23	7	-72.80
gain	7	24	-67.62
gain	24	7	-68.08
gain	7	25	-80.78
gain	25	7	-80.54
gain	7	26	-77.60
gain	26	7	-79.77
gain	7	27	-78.74
gain	27	7	-80.24
gain	7	28	-83.18
gain	28	7	-81.94
gain	7	29	-81.20
gain	29	7	-85.63
gain	7	30	-84.75
gain	30	7	-86.36
gain	7	31	-77.62
gain	31	7	-72.33
gain	7	32	-75.49
gain	32	7	-76.29
gain	7	33	-85.45
gain	33	7	-93.24
gain	7	34	-83.13
gain	34	7	-87.85
gain	7	35	-70.32
gain	35	7	-71.05
gain	7	36	-79.96
gain	36	7	-83.82
gain	7	37	-84.28
gain	37	7	-90.81
gain	7	38	-86.59
gain	38	7	-90.03
gain	7	39	-81.50
gain	39	7	-87.47
gain	7	40	-74.09
gain	40	7	-82.96
gain	7	41	-59.03
gain	41	7	-62.04
gain	7	42	-77.91
gain	42	7	-80.20
gain	7	43	-75.91
gain	43	7	-76.27
gain	7	44	-78.36
gain	44	7	-80.74
gain	7	45	-81.15
gain	45	7	-77.47
gain	7	46	-57.91
gain	46	7	-60.69
gain	7	47	-79.04
gain	47	7	-76.01
gain	7	48	-83.24
gain	48	7	-87.74
gain	8	9	-85.10
gain	9	8	-86.20
gain	8	10	-94.93
gain	10	8	-90.30
gain	8	11	-87.07
gain	11	8	-87.89
gain	8	12	-82.38
gain	12	8	-81.47
gain	8	13	-87.16
gain	13	8	-84.43
gain	8	14	-72.36
gain	14	8	-65.85
gain	8	15	-90.28
gain	15	8	-89.42
gain	8	16	-82.02
gain	16	8	-77.87
gain	8	17	-71.63
gain	17	8	-67.61
